,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
0,8,1,Attack,0.93647915,0.96680945,0.93647915,0.9514026
1,8,1,Normal,0.9678507,0.93841124,0.9678507,0.9529037
0,8,2,Attack,0.9380347,0.97179693,0.9380347,0.9546174
1,8,2,Normal,0.9727768,0.9401153,0.9727768,0.95616716
0,8,3,Attack,0.92196006,0.9715847,0.92196006,0.9461221
1,8,3,Normal,0.97303605,0.92575234,0.97303605,0.94880545
0,8,4,Attack,0.9362199,0.964219,0.9362199,0.9500132
1,8,4,Normal,0.965258,0.93801963,0.965258,0.9514439
0,8,5,Attack,0.93647915,0.9675864,0.93647915,0.95177865
1,8,5,Normal,0.96862847,0.93845767,0.96862847,0.9533044
0,8,6,Attack,0.9424423,0.96291393,0.9424423,0.9525681
1,8,6,Normal,0.9637024,0.94364053,0.9637024,0.9535659
0,8,7,Attack,0.94736844,0.9530516,0.94736844,0.9502016
1,8,7,Normal,0.9533316,0.9476804,0.9533316,0.9504976
0,8,8,Attack,0.9268862,0.9701493,0.9268862,0.9480244
1,8,8,Normal,0.9714804,0.93000746,0.9714804,0.9502917
0,8,9,Attack,0.9377755,0.97022533,0.9377755,0.95372444
1,8,9,Normal,0.97122115,0.93978924,0.97122115,0.95524675
0,8,10,Attack,0.95385015,0.92506915,0.95385015,0.93923914
1,8,10,Normal,0.9227379,0.9523682,0.9227379,0.9373189
0,9,1,Attack,0.94347936,0.9536164,0.94347936,0.94852084
1,9,1,Normal,0.95410943,0.94407386,0.95410943,0.949065
0,9,2,Attack,0.93725693,0.9566023,0.93725693,0.94683087
1,9,2,Normal,0.9574799,0.93850064,0.9574799,0.9478953
0,9,3,Attack,0.96292454,0.93036073,0.96292454,0.94636256
1,9,3,Normal,0.92792326,0.9615798,0.92792326,0.94445187
0,9,4,Attack,0.9217008,0.9723742,0.9217008,0.94635963
1,9,4,Normal,0.97381383,0.92557913,0.97381383,0.949084
0,9,5,Attack,0.9357013,0.96342766,0.9357013,0.94936216
1,9,5,Normal,0.96448016,0.9375,0.96448016,0.9507987
0,9,6,Attack,0.93440497,0.9690777,0.93440497,0.95142555
1,9,6,Normal,0.9701841,0.93667084,0.9701841,0.953133
0,9,7,Attack,0.9468499,0.9607998,0.9468499,0.9537738
1,9,7,Normal,0.9613689,0.94761056,0.9613689,0.9544402
0,9,8,Attack,0.9683692,0.8922599,0.9683692,0.9287579
1,9,8,Normal,0.88306975,0.96541953,0.88306975,0.9224103
0,9,9,Attack,0.9367384,0.9714977,0.9367384,0.9538015
1,9,9,Normal,0.9725175,0.93892366,0.9725175,0.9554254
0,9,10,Attack,0.9574799,0.9377857,0.9574799,0.9475305
1,9,10,Normal,0.93647915,0.9565678,0.93647915,0.9464169
0,10,1,Attack,0.9333679,0.9635974,0.9333679,0.9482418
1,10,1,Normal,0.96473944,0.93539464,0.96473944,0.9498405
0,10,2,Attack,0.94555354,0.9643046,0.94555354,0.95483696
1,10,2,Normal,0.9649987,0.9465921,0.9649987,0.9557068
0,10,3,Attack,0.95385015,0.90548855,0.95385015,0.9290404
1,10,3,Normal,0.90044075,0.95124626,0.90044075,0.9251466
0,10,4,Attack,0.9385533,0.9566596,0.9385533,0.94751996
1,10,4,Normal,0.9574799,0.93969464,0.9574799,0.94850385
0,10,5,Attack,0.9375162,0.9665865,0.9375162,0.95182943
1,10,5,Normal,0.9675914,0.93934053,0.9675914,0.9532567
0,10,6,Attack,0.94477576,0.9647869,0.94477576,0.9546765
1,10,6,Normal,0.9655172,0.9458979,0.9655172,0.9556068
0,10,7,Attack,0.93440497,0.9675168,0.93440497,0.9506726
1,10,7,Normal,0.96862847,0.9365756,0.96862847,0.9523324
0,10,8,Attack,0.93207157,0.96484166,0.93207157,0.9481735
1,10,8,Normal,0.9660358,0.9343029,0.9660358,0.94990444
0,10,9,Attack,0.9484055,0.96111405,0.9484055,0.95471746
1,10,9,Normal,0.9616282,0.9490788,0.9616282,0.9553123
0,10,10,Attack,0.94762766,0.96209526,0.94762766,0.9548066
1,10,10,Normal,0.96266526,0.9484036,0.96266526,0.95548123
