,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
8,4,1,Infection,0.9373695,0.93681073,0.9373695,0.93709004
0,4,2,Botnet,0.96511626,0.41420346,0.96511626,0.5796401
1,4,2,DoS,0.16343573,0.87261146,0.16343573,0.2753077
2,4,2,MITM,0.99671936,0.96925753,0.99671936,0.9827966
3,4,2,Normal,0.60733455,0.76607746,0.60733455,0.677532
4,4,2,Scanner,0.44378167,0.9953177,0.44378167,0.6138614
5,4,2,Brute force,0.97584975,0.9671986,0.97584975,0.9715049
6,4,2,Generic,0.9901581,0.9996989,0.9901581,0.99490565
7,4,2,Exploit,0.8031613,0.6462683,0.8031613,0.71622336
8,4,2,Infection,0.9299344,0.955576,0.9299344,0.9425808
0,4,3,Botnet,0.96331644,0.41130778,0.96331644,0.5764769
1,4,3,DoS,0.14460346,0.88827837,0.14460346,0.24871795
2,4,3,MITM,0.99433345,0.97087944,0.99433345,0.98246646
3,4,3,Normal,0.58556944,0.7714061,0.58556944,0.66576266
4,4,3,Scanner,0.44557112,0.9993311,0.44557112,0.61633664
5,4,3,Brute force,0.98926336,0.9341031,0.98926336,0.96089226
6,4,3,Generic,0.9895647,0.9955009,0.9895647,0.9925239
7,4,3,Exploit,0.8231435,0.6433566,0.8231435,0.72222954
8,4,3,Infection,0.9105546,0.9750958,0.9105546,0.9417206
0,4,4,Botnet,0.9439308,0.40597743,0.9439308,0.5677639
1,4,4,DoS,0.1547406,0.8708054,0.1547406,0.2627848
2,4,4,MITM,1.0,0.96267587,1.0,0.9809831
3,4,4,Normal,0.7960036,0.66575205,0.7960036,0.7250747
4,4,4,Scanner,0.450805,0.8967972,0.450805,0.6
5,4,4,Brute force,0.9886669,0.95892394,0.9886669,0.9735683
6,4,4,Generic,0.99314255,0.99820197,0.99314255,0.99566585
7,4,4,Exploit,0.573218,0.72665405,0.573218,0.6408803
8,4,4,Infection,0.9200716,0.97287923,0.9200716,0.94573885
0,4,5,Botnet,0.945422,0.3932027,0.945422,0.55540955
1,4,5,DoS,0.092454515,0.7654321,0.092454515,0.16498138
2,4,5,MITM,0.99314255,0.9745465,0.99314255,0.9837566
3,4,5,Normal,0.589323,0.68067515,0.589323,0.63171357
4,4,5,Scanner,0.4257603,1.0,0.4257603,0.5972397
5,4,5,Brute force,0.9725619,0.9633678,0.9725619,0.967943
6,4,5,Generic,0.98956156,0.99789476,0.98956156,0.9937107
7,4,5,Exploit,0.7075134,0.5953337,0.7075134,0.646594
8,4,5,Infection,0.91977334,0.94369644,0.91977334,0.93158126
0,5,1,Botnet,0.9752534,0.41410306,0.9752534,0.58135605
1,5,1,DoS,0.16880405,0.8829953,0.16880405,0.28342515
2,5,1,MITM,0.99135363,0.9736457,0.99135363,0.98241985
3,5,1,Normal,0.43185207,0.9439374,0.43185207,0.59259254
4,5,1,Scanner,0.44199225,0.98275864,0.44199225,0.6097511
5,5,1,Brute force,0.96660703,0.9479532,0.96660703,0.95718926
6,5,1,Generic,0.9904563,1.0,0.9904563,0.9952052
7,5,1,Exploit,0.9597496,0.6140786,0.9597496,0.748953
8,5,1,Infection,0.9078437,0.9509528,0.9078437,0.92889833
0,5,2,Botnet,0.9663089,0.41803172,0.9663089,0.58359593
1,5,2,DoS,0.16850582,0.9186992,0.16850582,0.28477824
2,5,2,MITM,0.99821055,0.9676207,0.99821055,0.9826776
3,5,2,Normal,0.90161,0.6483705,0.90161,0.7543028
