,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
0,5,4,Botnet,0.9761408,0.9951353,0.9761408,0.9855465
1,5,4,DoS,0.9794276,0.96362567,0.9794276,0.97146237
2,5,4,MITM,0.99821055,0.9709893,0.99821055,0.9844117
3,5,4,Normal,0.61825234,0.8406326,0.61825234,0.71249354
4,5,4,Scanner,0.9910554,0.9978985,0.9910554,0.9944652
5,5,4,Brute force,0.9830003,0.96742004,0.9830003,0.9751479
6,5,4,Generic,0.99463326,0.99463326,0.99463326,0.99463326
7,5,4,Exploit,0.8780197,0.69862366,0.8780197,0.7781156
8,5,4,Infection,0.9513868,0.97762793,0.9513868,0.96432894
0,5,5,Botnet,0.976439,0.9939284,0.976439,0.98510605
1,5,5,DoS,0.96331644,0.99110156,0.96331644,0.97701156
2,5,5,MITM,0.9952296,0.9723274,0.9952296,0.98364526
3,5,5,Normal,0.62570834,0.86981755,0.62570834,0.7278404
4,5,5,Scanner,0.9850924,0.99728346,0.9850924,0.99115044
5,5,5,Brute force,0.98956156,0.963135,0.98956156,0.97616947
6,5,5,Generic,0.9940352,0.9964126,0.9940352,0.99522245
7,5,5,Exploit,0.8941562,0.70948666,0.8941562,0.7911885
8,5,5,Infection,0.96212345,0.93453074,0.96212345,0.9481264
