,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
1,8,6,Normal,0.7492414,0.89353395,0.7492414,0.8150508
0,8,7,Attack,0.99728507,0.99355626,0.99728507,0.9954172
1,8,7,Normal,0.99353206,0.9972748,0.99353206,0.99539995
0,9,1,Attack,0.9806495,0.6662266,0.9806495,0.7934231
1,9,1,Normal,0.50870377,0.963355,0.50870377,0.665819
0,9,2,Attack,0.97705615,0.8430481,0.97705615,0.9051188
1,9,2,Normal,0.81809956,0.9727198,0.81809956,0.88873464
0,9,3,Attack,0.7912164,0.9979856,0.7912164,0.88265336
1,9,3,Normal,0.99840295,0.82704943,0.99840295,0.9046838
0,9,4,Attack,0.88661164,0.85159147,0.88661164,0.86874884
1,9,4,Normal,0.8454884,0.8817488,0.8454884,0.86323804
0,9,5,Attack,0.93154114,0.9972361,0.93154114,0.9632698
1,9,5,Normal,0.99741817,0.93577224,0.99741817,0.96561235
0,9,6,Attack,0.9893798,0.53263503,0.9893798,0.69247466
1,9,6,Normal,0.13186052,0.92546237,0.13186052,0.23083195
0,9,7,Attack,0.9980037,0.9934556,0.9980037,0.99572444
1,9,7,Normal,0.9934256,0.99799454,0.9934256,0.9957048
0,10,1,Attack,0.97109395,0.7652327,0.97109395,0.85595965
1,10,1,Normal,0.70207614,0.9604559,0.70207614,0.81118816
0,10,2,Attack,0.9395794,0.9249797,0.9395794,0.93222237
1,10,2,Normal,0.9237956,0.9386105,0.9237956,0.9311441
0,10,3,Attack,0.87311685,0.97280544,0.87311685,0.9202693
1,10,3,Normal,0.97559226,0.88491064,0.97559226,0.92804146
0,10,4,Attack,0.7063348,0.7501413,0.7063348,0.7275793
1,10,4,Normal,0.7647325,0.722538,0.7647325,0.74303675
0,10,5,Attack,0.93436253,0.97962826,0.93436253,0.9564602
1,10,5,Normal,0.9805696,0.93726146,0.9805696,0.95842654
0,10,6,Attack,0.92997074,0.8004536,0.92997074,0.86036515
1,10,6,Normal,0.76816607,0.91645235,0.76816607,0.8357828
0,10,7,Attack,0.94618046,0.9952126,0.94618046,0.97007734
1,10,7,Normal,0.99544847,0.9487075,0.99544847,0.9715162
