,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
1,7,4,Normal,0.97946197,1.0,0.97946197,0.98962444
0,7,5,Attack,0.0,0.0,0.0,0.0
1,7,5,Normal,0.97466236,0.4936122,0.97466236,0.6553342
0,7,6,Attack,1.0,0.9720052,1.0,0.9858039
1,7,6,Normal,0.97120214,1.0,0.97120214,0.9853907
0,7,7,Attack,1.0,0.9922463,1.0,0.99610806
1,7,7,Normal,0.9921858,1.0,0.9921858,0.99607754
0,7,8,Attack,1.0,0.97105694,1.0,0.985316
1,7,8,Normal,0.9701942,1.0,0.9701942,0.9848716
0,7,9,Attack,1.0,0.947335,1.0,0.97295535
1,7,9,Normal,0.9444072,1.0,0.9444072,0.9714089
0,7,10,Attack,0.006921188,0.19745223,0.006921188,0.013373598
1,7,10,Normal,0.9718687,0.4946029,0.9718687,0.6555723
0,8,1,Attack,1.0,0.97762984,1.0,0.98868835
1,8,1,Normal,0.97711545,1.0,0.97711545,0.9884253
0,8,2,Attack,0.0,0.0,0.0,0.0
1,8,2,Normal,0.9707524,0.49255168,0.9707524,0.6535152
0,8,3,Attack,1.0,0.97179735,1.0,0.985697
1,8,3,Normal,0.97097564,1.0,0.97097564,0.98527414
0,8,4,Attack,0.9989953,0.99113965,0.9989953,0.995052
1,8,4,Normal,0.99107045,0.9989874,0.99107045,0.9950132
0,8,5,Attack,1.0,0.9741192,1.0,0.98688996
1,8,5,Normal,0.9734345,1.0,0.9734345,0.98653847
0,8,6,Attack,0.998772,0.96567726,0.998772,0.9819459
1,8,6,Normal,0.96450496,0.99872863,0.96450496,0.9813185
0,8,7,Attack,0.9996651,0.9751715,0.9996651,0.9872664
1,8,7,Normal,0.97454786,0.9996565,0.97454786,0.9869426
0,8,8,Attack,0.006921188,0.33695653,0.006921188,0.013563772
1,8,8,Normal,0.9863809,0.49830815,0.9863809,0.66212064
0,8,9,Attack,0.006809556,0.28372094,0.006809556,0.013299902
1,8,9,Normal,0.98280865,0.49737304,0.98280865,0.66048986
0,8,10,Attack,1.0,0.9809461,1.0,0.9903815
1,8,10,Normal,0.98057604,1.0,0.98057604,0.9901928
0,9,1,Attack,1.0,0.9764578,1.0,0.98808867
1,9,1,Normal,0.9758875,1.0,0.9758875,0.9877966
0,9,2,Attack,1.0,0.9811631,1.0,0.99049205
1,9,2,Normal,0.98079926,1.0,0.98079926,0.9903066
0,9,3,Attack,1.0,0.9761386,1.0,0.98792523
1,9,3,Normal,0.97555256,1.0,0.97555256,0.987625
0,9,4,Attack,1.0,0.98126847,1.0,0.9905457
1,9,4,Normal,0.98091304,1.0,0.98091304,0.99036455
0,9,5,Attack,0.9997767,0.9762372,0.9997767,0.98786676
1,9,5,Normal,0.97566694,0.99977124,0.97566694,0.987572
0,9,6,Attack,1.0,0.97709423,1.0,0.98841447
1,9,6,Normal,0.9765599,1.0,0.9765599,0.98814094
0,9,7,Attack,0.99944186,0.9770817,0.99944186,0.9881353
1,9,7,Normal,0.97655725,0.99942875,0.97655725,0.9878607
0,9,8,Attack,1.0,0.99005306,1.0,0.9950017
1,9,8,Normal,0.9899531,1.0,0.9899531,0.9949512
0,9,9,Attack,1.0,0.9669689,1.0,0.9832071
1,9,9,Normal,0.9658406,1.0,0.9658406,0.9826235
0,9,10,Attack,1.0,0.82944447,1.0,0.90677196
1,9,10,Normal,0.79437375,1.0,0.79437375,0.885405
0,10,1,Attack,1.0,0.98320895,1.0,0.9915334
1,10,1,Normal,0.9829203,1.0,0.9829203,0.9913866
0,10,2,Attack,1.0,0.9820235,1.0,0.9909302
1,10,2,Normal,0.9816923,1.0,0.9816923,0.9907616
0,10,3,Attack,0.007032035,0.2038835,0.007032035,0.013595167
1,10,3,Normal,0.97253853,0.49477512,0.97253853,0.6558759
0,10,4,Attack,1.0,0.97232175,1.0,0.9859667
1,10,4,Normal,0.971537,1.0,0.971537,0.98556304
0,10,5,Attack,1.0,0.97730744,1.0,0.9885235
1,10,5,Normal,0.9767831,1.0,0.9767831,0.98825526
0,10,6,Attack,0.9979906,0.92777085,0.9979906,0.9616005
1,10,6,Normal,0.92231274,0.99782634,0.92231274,0.95858467
0,10,7,Attack,0.006921188,0.22962964,0.006921188,0.013437365
1,10,7,Normal,0.97678053,0.49586308,0.97678053,0.6577958
0,10,8,Attack,0.9985488,0.9734465,0.9985488,0.9858378
1,10,8,Normal,0.97276175,0.99851036,0.97276175,0.9854679
0,10,9,Attack,1.0,0.9581773,1.0,0.97864205
1,10,9,Normal,0.9563519,1.0,0.9563519,0.977689
0,10,10,Attack,0.006921188,0.21232876,0.006921188,0.013405406
1,10,10,Normal,0.97432464,0.49523377,0.97432464,0.65668494
