Index,Feature,Botnet,DoS,MITM,Normal,Scanner,Brute force,Generic,Exploit,Infection
24,Fwd IAT Std,1.8129525334254866,1.0441145328464345,3.6750592782061062,1.8106355341940237,0.4481621430934745,2.0623055093879534,1.5923130539941117,1.1096660275824024,1.774348519281947
25,Fwd IAT Max,7.3467107079427905,5.086734257995419,7.1710015153246,7.251620589313632,3.2383933287761595,5.091935371706711,6.730563211457577,6.3478631902514,6.692227576991971
26,Fwd IAT Min,1.1796126470203991,0.7449493888738721,0.6416339628089641,0.553408579450846,1.1340989603598075,1.872782842370783,1.7021439305407982,2.7383735781351293,0.7530666268763444
27,Bwd IAT Tot,2.5900435342877723,1.3647199171903375,6.054374415549143,2.703130956540148,1.3403364815686754,3.000154168951525,3.0181480202148587,1.0008683291265725,1.3943983749729276
28,Bwd IAT Mean,3.961434447382537,4.6830161094269815,4.388948268177073,2.9784414312354,3.419343813664441,4.303483542759998,3.546594162269384,4.542128893998987,3.833991196890237
29,Bwd IAT Std,2.47904257098416,1.2176449272801455,3.36578622659855,1.3490711876939394,0.748776496578169,1.7297448077963538,2.653807423287477,1.0724455815882585,1.1794841753178762
30,Bwd IAT Max,2.0476439470003225,1.1779538056270136,4.079737234895805,1.1826441465797655,0.7187622493790492,2.1331883518199897,3.281548517298222,1.0317677066132944,1.158692974776254
31,Bwd IAT Min,0.2508776446893375,0.07634576422952846,0.09548651133607974,0.055694036739732,0.11850628050084369,0.14459883457725495,0.04947445591481037,0.10282555212480031,0.08547050087229838
32,Fwd PSH Flags,8.251381309713765e-05,1.0366709460546198e-05,7.547925806613588e-05,2.6970547479586867e-05,3.0139187033863502e-05,6.111742267422413e-05,1.270998117521681e-05,2.2371716692410835e-05,3.8331680068623475e-05
33,Bwd PSH Flags,7.19999255447874e-06,5.427451672075587e-06,1.6410289905094386e-06,1.2274867148621922e-05,1.516161813659917e-06,3.7186880851752193e-06,2.5770825972911224e-06,3.831346669850039e-06,2.4589707202920864e-06
34,Fwd URG Flags,5.803125958158893e-07,0.0,1.4242280544244243e-07,6.916438788822335e-08,1.8018448487661468e-07,4.727136939537659e-08,1.4945413703470776e-07,1.8727629766443796e-08,4.2381290525857675e-08
35,Bwd URG Flags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Fwd Header Len,0.02112582589791612,0.02265007579877209,0.029822889905641147,0.026193323233550177,0.017182492879359475,0.02136681769467074,0.016923268079139277,0.020814458531153296,0.020955589214877467
37,Bwd Header Len,0.019713025522737213,0.011164851594691206,0.013668012419613596,0.032430833869846395,0.015035022268488202,0.014620384610028255,0.012077678916482355,0.012676887721545831,0.01893477835822035
38,Fwd Pkts/s,3.1483540426239056,1.5871787824353014,2.6502843872731523,2.9037251034907774,3.2719841380371277,3.151317341359117,2.0357540932925344,1.925920941225531,1.9498572817013708
39,Bwd Pkts/s,0.35053369175175053,0.30550967080198244,0.21888672450798552,0.17197330779579617,0.16103338706801448,0.23024507825763071,0.5118405017142102,0.1526151986818891,0.1603376861634619
40,Pkt Len Min,0.01240049427526541,0.008335685794812156,0.013174563050775967,0.01721868011182044,0.010416337304329882,0.011284707732853186,0.016167206389171483,0.008998401654524526,0.015863932492220567
41,Pkt Len Max,0.022951249238502745,0.019979641814366705,0.019169869145339493,0.026064881866500144,0.014892298201600549,0.013935737159656606,0.016701043435766828,0.012761079535592013,0.022366773214913326
42,Pkt Len Mean,0.017850636853125136,0.01673826022263176,0.01721839476904386,0.02172969355454462,0.012606373645011363,0.012599481581062454,0.016681701614550026,0.009721510893627088,0.018744036930013756
43,Pkt Len Std,0.004896066940921722,0.0038178451998814337,0.004252753448368236,0.0043759961343752905,0.0024058263288773305,0.0021822543896005955,0.0023590098474290905,0.002531680008309551,0.0035426201580632407
44,Pkt Len Var,0.21320787786548676,0.44341952602844686,0.36212943366193784,0.25525945132667666,0.10489130700316059,0.12132538365358503,0.19235006657838666,0.10777630439787464,0.16476450253816002
45,FIN Flag Cnt,0.00014158752027686557,6.533919694393876e-05,0.00023725066595297416,0.0005811712823197851,0.00023951612793371926,0.00017303676354621145,0.00012378380854031985,0.00017445766846879924,0.0002017614325031211
