,Run #,Fold #,Class,Accuracy,Precision,Recall,F1 Score
1,3,4,DoS,0.9853906,0.94536614,0.9853906,0.9649635
2,3,4,MITM,0.9985088,0.9760933,0.9985088,0.9871738
3,3,4,Normal,0.7998807,0.7580554,0.7998807,0.7784066
4,3,4,Scanner,0.98568875,0.99578315,0.98568875,0.9907102
5,3,4,Brute force,0.98210555,0.97138643,0.98210555,0.9767166
6,3,4,Generic,0.99284434,0.99521816,0.99284434,0.9940298
7,3,4,Exploit,0.7223382,0.7868746,0.7223382,0.75322664
8,3,4,Infection,0.9400537,0.9639144,0.9400537,0.9518345
0,3,5,Botnet,0.9713689,0.996634,0.9713689,0.9838393
1,3,5,DoS,0.98329854,0.9612245,0.98329854,0.9721362
2,3,5,MITM,0.9958259,0.97546726,0.9958259,0.9855414
3,3,5,Normal,0.67312855,0.76794827,0.67312855,0.71741897
4,3,5,Scanner,0.9877758,0.9993967,0.9877758,0.99355227
5,3,5,Brute force,0.98419327,0.9562446,0.98419327,0.97001773
6,3,5,Generic,0.9961229,0.9946397,0.9961229,0.99538076
7,3,5,Exploit,0.81305903,0.7097866,0.81305903,0.7579211
8,3,5,Infection,0.9269311,0.9857279,0.9269311,0.9554258
0,4,1,Botnet,0.9794276,0.9945504,0.9794276,0.986931
1,4,1,DoS,0.9612287,0.99260855,0.9612287,0.9766666
2,4,1,MITM,0.9976148,0.97607934,0.9976148,0.9867296
3,4,1,Normal,0.8085297,0.73033404,0.8085297,0.76744515
4,4,1,Scanner,0.98777217,0.99969816,0.98777217,0.9936994
5,4,1,Brute force,0.984198,0.96520466,0.984198,0.97460884
6,4,1,Generic,0.9949299,0.99611825,0.9949299,0.99552375
7,4,1,Exploit,0.69171137,0.78564173,0.69171137,0.7356905
8,4,1,Infection,0.94959736,0.9212963,0.94959736,0.93523276
0,4,2,Botnet,0.97495526,0.99361897,0.97495526,0.9841986
1,4,2,DoS,0.96063226,0.9922982,0.96063226,0.9762085
2,4,2,MITM,0.9985088,0.9732558,0.9985088,0.98572063
3,4,2,Normal,0.84108526,0.71982646,0.84108526,0.7757459
4,4,2,Scanner,0.9865792,0.9996978,0.9865792,0.99309516
5,4,2,Brute force,0.9827072,0.9705536,0.9827072,0.97659254
6,4,2,Generic,0.9934387,0.9946253,0.9934387,0.9940316
7,4,2,Exploit,0.6937071,0.7954856,0.6937071,0.7411184
8,4,2,Infection,0.9600477,0.9736922,0.9600477,0.96682185
0,4,3,Botnet,0.9710707,0.997549,0.9710707,0.9841318
1,4,3,DoS,0.96362555,0.9929339,0.96362555,0.97806025
2,4,3,MITM,0.9991053,0.96681094,0.9991053,0.9826929
3,4,3,Normal,0.66129994,0.85209376,0.66129994,0.74467015
4,4,3,Scanner,0.985088,0.99788517,0.985088,0.9914453
5,4,3,Brute force,0.9859827,0.9669494,0.9859827,0.9763733
6,4,3,Generic,0.99373883,0.9958171,0.99373883,0.99477684
7,4,3,Exploit,0.88130033,0.7223173,0.88130033,0.79392797
8,4,3,Infection,0.9525939,0.9323023,0.9525939,0.9423389
0,4,4,Botnet,0.9752461,0.99361897,0.9752461,0.9843468
1,4,4,DoS,0.9594514,0.991374,0.9594514,0.9751515
2,4,4,MITM,0.99671936,0.97633654,0.99671936,0.98642266
3,4,4,Normal,0.81747687,0.73347604,0.81747687,0.7732017
4,4,4,Scanner,0.9883721,0.99939704,0.9883721,0.993854
5,4,4,Brute force,0.98956156,0.9614605,0.98956156,0.9753086
6,4,4,Generic,0.9958259,0.9943436,0.9958259,0.99508417
7,4,4,Exploit,0.7002684,0.7962021,0.7002684,0.74516034
8,4,4,Infection,0.9519833,0.93689466,0.9519833,0.94437873
0,4,5,Botnet,0.97077245,0.99147123,0.97077245,0.98101264
1,4,5,DoS,0.9651059,0.9932474,0.9651059,0.97897446
2,4,5,MITM,0.99731666,0.97323245,0.99731666,0.9851274
